accepted delta gamma error Lprev Lstar alpha time
1 1.000000e-03 3.000000e+05 -2.391755e-04 -71.752663 -71.752663 1.000000 4.142489e+01
1 1.000000e-03 3.000000e+05 -2.575696e-04 -71.752663 -77.270888 0.004013 4.142707e+01
1 1.000000e-03 3.000000e+05 -2.571030e-04 -71.752663 -77.130907 0.004616 4.143415e+01
2 1.000000e-03 3.000000e+05 -2.395481e-04 -71.864419 -71.864419 0.894263 4.143017e+01
2 1.000000e-03 3.000000e+05 -2.498837e-04 -71.864419 -74.965112 0.045018 4.142214e+01
3 1.000000e-03 3.000000e+05 -2.404857e-04 -72.145705 -72.145705 0.754813 4.142927e+01
3 1.000000e-03 3.000000e+05 -2.562161e-04 -72.145705 -76.864843 0.008923 4.143904e+01
3 1.000000e-03 3.000000e+05 -2.477157e-04 -72.145705 -74.314704 0.114292 4.142553e+01
3 1.000000e-03 3.000000e+05 -2.478575e-04 -72.145705 -74.357245 0.109532 4.143816e+01
3 1.000000e-03 3.000000e+05 -2.566131e-04 -72.145705 -76.983919 0.007921 4.142637e+01
3 1.000000e-03 3.000000e+05 -2.454083e-04 -72.145705 -73.622480 0.228373 4.143335e+01
3 1.000000e-03 3.000000e+05 -2.442747e-04 -72.145705 -73.282425 0.320870 4.142331e+01
3 1.000000e-03 3.000000e+05 -2.549594e-04 -72.145705 -76.487811 0.013009 4.142566e+01
3 1.000000e-03 3.000000e+05 -2.473530e-04 -72.145705 -74.205909 0.127428 4.142379e+01
3 1.000000e-03 3.000000e+05 -2.527669e-04 -72.145705 -75.830059 0.025113 4.143074e+01
3 1.000000e-03 3.000000e+05 -2.473979e-04 -72.145705 -74.219380 0.125723 4.142543e+01
3 1.000000e-03 3.000000e+05 -2.500507e-04 -72.145705 -75.015224 0.056726 4.143668e+01
3 1.000000e-03 3.000000e+05 -2.439204e-04 -72.145705 -73.176119 0.356859 4.142462e+01
3 1.000000e-03 3.000000e+05 -4.794142e-04 -72.145705 -143.824245 0.000000 4.143377e+01
4 1.000000e-03 3.000000e+05 -2.410656e-04 -72.319668 -72.319668 0.840327 4.142470e+01
4 1.000000e-03 3.000000e+05 -2.469556e-04 -72.319668 -74.086678 0.170843 4.142717e+01
4 1.000000e-03 3.000000e+05 -2.430728e-04 -72.319668 -72.921837 0.547623 4.143170e+01
4 1.000000e-03 3.000000e+05 -3.034099e-04 -72.319668 -91.022963 0.000000 4.142643e+01
5 1.000000e-03 3.000000e+05 -2.406031e-04 -72.180921 -72.180921 1.000000 4.143792e+01
5 1.000000e-03 3.000000e+05 -2.600352e-04 -72.180921 -78.010569 0.002939 4.143275e+01
6 1.000000e-03 3.000000e+05 -2.410333e-04 -72.309981 -72.309981 0.878921 4.142621e+01
7 1.000000e-03 3.000000e+05 -2.453728e-04 -73.611838 -73.611838 0.272026 4.142358e+01
7 1.000000e-03 3.000000e+05 -2.472274e-04 -73.611838 -74.168232 0.573273 4.142672e+01
7 1.000000e-03 3.000000e+05 -2.867194e-04 -73.611838 -86.015827 0.000004 4.143690e+01
7 1.000000e-03 3.000000e+05 -2.467643e-04 -73.611838 -74.029290 0.658724 4.142737e+01
8 1.000000e-03 3.000000e+05 -2.472451e-04 -74.173531 -74.173531 0.570243 4.143629e+01
9 1.000000e-03 3.000000e+05 -2.421262e-04 -72.637866 -72.637866 1.000000 4.142627e+01
9 1.000000e-03 3.000000e+05 -2.517996e-04 -72.637866 -75.539875 0.054913 4.142716e+01
9 1.000000e-03 3.000000e+05 -2.490254e-04 -72.637866 -74.707633 0.126215 4.143127e+01
9 1.000000e-03 3.000000e+05 -2.434220e-04 -72.637866 -73.026614 0.677905 4.143583e+01
10 1.000000e-03 3.000000e+05 -2.395292e-04 -71.858756 -71.858756 1.000000 4.142998e+01
10 1.000000e-03 3.000000e+05 -2.420852e-04 -71.858756 -72.625568 0.464492 4.142516e+01
11 1.000000e-03 3.000000e+05 -2.412861e-04 -72.385829 -72.385829 0.590330 4.143210e+01
11 1.000000e-03 3.000000e+05 -2.583974e-04 -72.385829 -77.519222 0.005897 4.142998e+01
12 1.000000e-03 3.000000e+05 -2.418248e-04 -72.547432 -72.547432 0.850779 4.142595e+01
12 1.000000e-03 3.000000e+05 -2.485462e-04 -72.547432 -74.563847 0.133132 4.142652e+01
13 1.000000e-03 3.000000e+05 -2.371403e-04 -71.142098 -71.142098 1.000000 4.143250e+01
14 1.000000e-03 3.000000e+05 -2.408195e-04 -72.245861 -72.245861 0.331621 4.142501e+01
14 1.000000e-03 3.000000e+05 -2.514719e-04 -72.245861 -75.441567 0.040938 4.143252e+01
15 1.000000e-03 3.000000e+05 -2.392772e-04 -71.783145 -71.783145 1.000000 4.142529e+01
15 1.000000e-03 3.000000e+05 -2.413165e-04 -71.783145 -72.394943 0.542375 4.142493e+01
15 1.000000e-03 3.000000e+05 -2.445354e-04 -71.783145 -73.360620 0.206496 4.143776e+01
15 1.000000e-03 3.000000e+05 -2.446276e-04 -71.783145 -73.388269 0.200865 4.142612e+01
15 1.000000e-03 3.000000e+05 -2.431088e-04 -71.783145 -72.932634 0.316799 4.142928e+01
16 1.000000e-03 3.000000e+05 -2.359297e-04 -70.778906 -70.778906 1.000000 4.142456e+01
17 1.000000e-03 3.000000e+05 -2.384524e-04 -71.535711 -71.535711 0.469163 4.142949e+01
18 1.000000e-03 3.000000e+05 -2.331274e-04 -69.938228 -69.938228 1.000000 4.142791e+01
19 1.000000e-03 3.000000e+05 -2.342495e-04 -70.274859 -70.274859 0.714173 4.142721e+01
20 1.000000e-03 3.000000e+05 -2.362714e-04 -70.881408 -70.881408 0.545229 4.142395e+01
21 1.000000e-03 3.000000e+05 -2.382926e-04 -71.487765 -71.487765 0.545334 4.143019e+01
22 1.000000e-03 3.000000e+05 -2.384630e-04 -71.538910 -71.538910 0.950141 4.142896e+01
22 1.000000e-03 3.000000e+05 -2.450956e-04 -71.538910 -73.528675 0.136728 4.142595e+01
23 1.000000e-03 3.000000e+05 -2.389148e-04 -71.674440 -71.674440 0.873253 4.142741e+01
24 1.000000e-03 3.000000e+05 -2.412723e-04 -72.381693 -72.381693 0.492997 4.143029e+01
24 1.000000e-03 3.000000e+05 -2.499142e-04 -72.381693 -74.974265 0.074827 4.143225e+01
25 1.000000e-03 3.000000e+05 -2.448940e-04 -73.468214 -73.468214 0.337388 4.142765e+01
25 1.000000e-03 3.000000e+05 -2.504517e-04 -73.468214 -75.135515 0.188756 4.142594e+01
26 1.000000e-03 3.000000e+05 -2.432217e-04 -72.966498 -72.966498 1.000000 4.142679e+01
26 1.000000e-03 3.000000e+05 -2.470462e-04 -72.966498 -74.113873 0.317469 4.143218e+01
26 1.000000e-03 3.000000e+05 -2.534866e-04 -72.966498 -76.045979 0.045983 4.142707e+01
26 1.000000e-03 3.000000e+05 -2.498137e-04 -72.966498 -74.944108 0.138400 4.143891e+01
26 1.000000e-03 3.000000e+05 -2.471214e-04 -72.966498 -74.136413 0.310393 4.142892e+01
27 1.000000e-03 3.000000e+05 -2.506357e-04 -75.190718 -75.190718 0.108152 4.143574e+01
28 1.000000e-03 3.000000e+05 -2.450309e-04 -73.509278 -73.509278 1.000000 4.143428e+01
28 1.000000e-03 3.000000e+05 -2.661515e-04 -73.509278 -79.845447 0.001771 4.143043e+01
28 1.000000e-03 3.000000e+05 -2.589273e-04 -73.509278 -77.678191 0.015469 4.142972e+01
29 1.000000e-03 3.000000e+05 -2.437317e-04 -73.119500 -73.119500 1.000000 4.143759e+01
29 1.000000e-03 3.000000e+05 -2.555303e-04 -73.119500 -76.659097 0.029025 4.143555e+01
30 1.000000e-03 3.000000e+05 -2.457641e-04 -73.729234 -73.729234 0.543495 4.142697e+01
30 1.000000e-03 3.000000e+05 -2.495770e-04 -73.729234 -74.873091 0.318588 4.142824e+01
30 1.000000e-03 3.000000e+05 -2.495763e-04 -73.729234 -74.872898 0.318649 4.143443e+01
