accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-03 5.000000e+05 -1.268605e-04 -63.430232 -63.430232 0.000000 6.945395e-310
1 1.000000e-03 5.000000e+05 -1.251059e-04 -62.552974 -62.552974 1.000000 2.532897e+01
1 1.000000e-03 5.000000e+05 -1.332643e-04 -62.552974 -66.632151 0.016921 2.533007e+01
1 1.000000e-03 5.000000e+05 -1.316752e-04 -62.552974 -65.837578 0.037455 2.533284e+01
2 1.000000e-03 5.000000e+05 -1.285800e-04 -64.290021 -64.290021 0.176039 2.532647e+01
2 1.000000e-03 5.000000e+05 -1.698913e-04 -64.290021 -84.945650 0.000000 2.532704e+01
3 1.000000e-03 5.000000e+05 -1.269961e-04 -63.498065 -63.498065 1.000000 2.532906e+01
4 1.000000e-03 5.000000e+05 -1.276466e-04 -63.823313 -63.823313 0.722348 2.533036e+01
5 1.000000e-03 5.000000e+05 -1.283943e-04 -64.197171 -64.197171 0.688075 2.533423e+01
5 1.000000e-03 5.000000e+05 -1.530255e-04 -64.197171 -76.512761 0.000004 2.533070e+01
5 1.000000e-03 5.000000e+05 -1.298983e-04 -64.197171 -64.949157 0.471429 2.532667e+01
5 1.000000e-03 5.000000e+05 -1.296870e-04 -64.197171 -64.843479 0.523977 2.532626e+01
5 1.000000e-03 5.000000e+05 -1.356644e-04 -64.197171 -67.832185 0.026384 2.532584e+01
5 1.000000e-03 5.000000e+05 -1.454964e-04 -64.197171 -72.748212 0.000193 2.532825e+01
6 1.000000e-03 5.000000e+05 -1.302587e-04 -65.129342 -65.129342 0.393698 2.532556e+01
7 1.000000e-03 5.000000e+05 -1.276566e-04 -63.828307 -63.828307 1.000000 2.532379e+01
8 1.000000e-03 5.000000e+05 -1.313964e-04 -65.698208 -65.698208 0.154139 2.532496e+01
8 1.000000e-03 5.000000e+05 -1.338764e-04 -65.698208 -66.938217 0.289382 2.532503e+01
