accepted delta gamma error Lprev Lstar alpha time
1 5.000000e-03 1.000000e+05 -1.707075e-03 -170.707497 -170.707497 0.278250 5.697460e-01
1 5.000000e-03 1.000000e+05 -1.718543e-03 -170.707497 -171.854291 0.317654 5.704999e-01
2 5.000000e-03 1.000000e+05 -1.717396e-03 -171.739645 -171.739645 0.356241 5.709398e-01
2 5.000000e-03 1.000000e+05 -1.737300e-03 -171.739645 -173.729970 0.136651 5.701979e-01
3 5.000000e-03 1.000000e+05 -1.707352e-03 -170.735151 -170.735151 1.000000 5.703188e-01
3 5.000000e-03 1.000000e+05 -1.742769e-03 -170.735151 -174.276944 0.028961 5.698079e-01
3 5.000000e-03 1.000000e+05 -1.757080e-03 -170.735151 -175.707976 0.006924 5.701905e-01
4 5.000000e-03 1.000000e+05 -1.710200e-03 -171.020001 -171.020001 0.752127 5.701392e-01
5 5.000000e-03 1.000000e+05 -1.673226e-03 -167.322634 -167.322634 1.000000 5.701615e-01
6 5.000000e-03 1.000000e+05 -1.636051e-03 -163.605149 -163.605149 1.000000 5.702656e-01
7 5.000000e-03 1.000000e+05 -1.630697e-03 -163.069744 -163.069744 1.000000 5.695580e-01
7 5.000000e-03 1.000000e+05 -1.662569e-03 -163.069744 -166.256940 0.041287 5.713147e-01
8 5.000000e-03 1.000000e+05 -1.596584e-03 -159.658361 -159.658361 1.000000 5.709657e-01
9 5.000000e-03 1.000000e+05 -1.577848e-03 -157.784804 -157.784804 1.000000 5.697145e-01
10 5.000000e-03 1.000000e+05 -1.582151e-03 -158.215088 -158.215088 0.650324 5.706888e-01
10 5.000000e-03 1.000000e+05 -1.609701e-03 -158.215088 -160.970127 0.063607 5.707551e-01
10 5.000000e-03 1.000000e+05 -1.606332e-03 -158.215088 -160.633223 0.089088 5.703904e-01
10 5.000000e-03 1.000000e+05 -1.621136e-03 -158.215088 -162.113625 0.020272 5.706102e-01
10 5.000000e-03 1.000000e+05 -1.590640e-03 -158.215088 -159.064012 0.427875 5.695590e-01
10 5.000000e-03 1.000000e+05 -1.604217e-03 -158.215088 -160.421675 0.110076 5.698821e-01
11 5.000000e-03 1.000000e+05 -1.549254e-03 -154.925432 -154.925432 1.000000 5.701734e-01
11 5.000000e-03 1.000000e+05 -1.551654e-03 -154.925432 -155.165358 0.786685 5.706143e-01
12 5.000000e-03 1.000000e+05 -1.494468e-03 -149.446794 -149.446794 1.000000 5.699469e-01
12 5.000000e-03 1.000000e+05 -1.540997e-03 -149.446794 -154.099700 0.009534 5.706604e-01
12 5.000000e-03 1.000000e+05 -1.533199e-03 -149.446794 -153.319930 0.020793 5.691709e-01
13 5.000000e-03 1.000000e+05 -1.497289e-03 -149.728855 -149.728855 0.754228 5.699157e-01
13 5.000000e-03 1.000000e+05 -1.520991e-03 -149.728855 -152.099129 0.093455 5.707857e-01
14 5.000000e-03 1.000000e+05 -1.497540e-03 -149.753980 -149.753980 0.975188 5.695018e-01
14 5.000000e-03 1.000000e+05 -1.543863e-03 -149.753980 -154.386290 0.009732 5.705190e-01
14 5.000000e-03 1.000000e+05 -1.555296e-03 -149.753980 -155.529567 0.003102 5.705989e-01
14 5.000000e-03 1.000000e+05 -1.544678e-03 -149.753980 -154.467769 0.008971 5.694531e-01
14 5.000000e-03 1.000000e+05 -1.525545e-03 -149.753980 -152.554529 0.060777 5.696712e-01
15 5.000000e-03 1.000000e+05 -1.509181e-03 -150.918052 -150.918052 0.312212 5.702784e-01
15 5.000000e-03 1.000000e+05 -1.559124e-03 -150.918052 -155.912448 0.006776 5.696282e-01
16 5.000000e-03 1.000000e+05 -1.535648e-03 -153.564847 -153.564847 0.070878 5.698327e-01
17 5.000000e-03 1.000000e+05 -1.501990e-03 -150.199046 -150.199046 1.000000 5.706201e-01
18 5.000000e-03 1.000000e+05 -1.491908e-03 -149.190813 -149.190813 1.000000 5.698610e-01
19 5.000000e-03 1.000000e+05 -1.481339e-03 -148.133924 -148.133924 1.000000 5.712687e-01
20 5.000000e-03 1.000000e+05 -1.454134e-03 -145.413402 -145.413402 1.000000 5.702664e-01
21 5.000000e-03 1.000000e+05 -1.421717e-03 -142.171679 -142.171679 1.000000 5.710276e-01
22 5.000000e-03 1.000000e+05 -1.369408e-03 -136.940764 -136.940764 1.000000 5.697641e-01
