accepted delta gamma error Lprev Lstar alpha time
0 1.000000e-01 1.000000e+04 -2.253909e-03 -18.489414 -22.539088 0.017428 1.009674e+00
1 9.900990e-02 1.000000e+04 -1.751050e-03 -17.510504 -17.510504 1.000000 1.008822e+00
1 9.803922e-02 1.000000e+04 -1.953345e-03 -17.510504 -19.533454 0.132265 1.008740e+00
2 9.708738e-02 1.000000e+04 -1.572805e-03 -15.728055 -15.728055 1.000000 1.008657e+00
3 9.615385e-02 1.000000e+04 -1.695647e-03 -16.956467 -16.956467 0.292757 1.008702e+00
3 9.523810e-02 1.000000e+04 -1.943532e-03 -16.956467 -19.435320 0.083839 1.008825e+00
4 9.433962e-02 1.000000e+04 -1.625376e-03 -16.253760 -16.253760 1.000000 1.008920e+00
5 9.345794e-02 1.000000e+04 -1.637665e-03 -16.376650 -16.376650 0.884360 1.008334e+00
6 9.259259e-02 1.000000e+04 -1.682183e-03 -16.821829 -16.821829 0.640710 1.008785e+00
6 9.174312e-02 1.000000e+04 -2.265363e-03 -16.821829 -22.653634 0.002933 1.008259e+00
7 9.090909e-02 1.000000e+04 -1.570592e-03 -15.705920 -15.705920 1.000000 1.008749e+00
7 9.009009e-02 1.000000e+04 -1.671856e-03 -15.705920 -16.718558 0.363259 1.008879e+00
7 8.928571e-02 1.000000e+04 -1.794865e-03 -15.705920 -17.948652 0.106168 1.008481e+00
8 8.849558e-02 1.000000e+04 -1.501670e-03 -15.016698 -15.016698 1.000000 1.008910e+00
8 8.771930e-02 1.000000e+04 -1.783154e-03 -15.016698 -17.831539 0.059914 1.008714e+00
8 8.695652e-02 1.000000e+04 -1.699987e-03 -15.016698 -16.999870 0.137632 1.009080e+00
8 8.620690e-02 1.000000e+04 -1.802689e-03 -15.016698 -18.026887 0.049282 1.008441e+00
9 8.547009e-02 1.000000e+04 -1.520522e-03 -15.205223 -15.205223 0.828179 1.008499e+00
9 8.474576e-02 1.000000e+04 -1.563360e-03 -15.205223 -15.633605 0.651563 1.008412e+00
9 8.403361e-02 1.000000e+04 -1.694200e-03 -15.205223 -16.942004 0.176086 1.008745e+00
